[rank=30, song=Mi Gente, lastweek=32, imagesrc=https://charts-static.billboard.com/img/2017/07/j-balvin.jpg, artist=J Balvin & Willy William]
[rank=31, song=Plain Jane, lastweek=31, imagesrc=https://charts-static.billboard.com/img/2017/07/a$ap-ferg.jpg, artist=A$AP Ferg]
[rank=32, song=That's What I Like, lastweek=37, imagesrc=https://charts-static.billboard.com/img/2016/12/bruno-mars-xqw-thats-what-i-like-qmh.jpg, artist=Bruno Mars]
[rank=33, song=1-800-273-8255, lastweek=34, imagesrc=https://charts-static.billboard.com/img/2017/05/logic-lma-18002738255-9pd.jpg, artist=Logic]
[rank=34, song=Attention, lastweek=39, imagesrc=https://charts-static.billboard.com/img/2015/02/charlie-puth-w4y.jpg, artist=Charlie Puth]
[rank=35, song=Finesse, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2010/01/bruno-mars-va7.jpg, artist=Bruno Mars & Cardi B]
[rank=36, song=The Way Life Goes, lastweek=35, imagesrc=https://charts-static.billboard.com/img/2017/06/lil-uzi-vert.jpg, artist=Lil Uzi Vert]
[rank=37, song=The Weekend, lastweek=33, imagesrc=https://charts-static.billboard.com/img/2017/06/sza.jpg, artist=SZA]
[rank=38, song=Sky Walker, lastweek=41, imagesrc=https://charts-static.billboard.com/img/1840/12/miguel-y6r.jpg, artist=Miguel]
[rank=39, song=End Game, lastweek=40, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=Taylor Swift]
[rank=40, song=Let Me Go, lastweek=55, imagesrc=https://charts-static.billboard.com/img/2017/05/hailee-steinfeld.jpg, artist=Hailee Steinfeld & Alesso]
[rank=41, song=Silence, lastweek=44, imagesrc=https://charts-static.billboard.com/img/2017/05/marshmello.jpg, artist=Marshmello]
[rank=42, song=Unforgettable, lastweek=47, imagesrc=https://charts-static.billboard.com/img/2017/04/french-montana.jpg, artist=French Montana]
[rank=43, song=What About Us, lastweek=48, imagesrc=https://charts-static.billboard.com/img/2017/04/pnk.jpg, artist=P!nk]
[rank=44, song=Marry Me, lastweek=45, imagesrc=https://charts-static.billboard.com/img/2017/04/thomas-rhett.jpg, artist=Thomas Rhett]
[rank=45, song=River, lastweek=43, imagesrc=https://charts-static.billboard.com/img/2017/02/eminem.jpg, artist=Eminem]
[rank=46, song=Like I Loved You, lastweek=56, imagesrc=https://charts-static.billboard.com/img/2017/07/brett-young.jpg, artist=Brett Young]
[rank=47, song=Roll In Peace, lastweek=51, imagesrc=https://charts-static.billboard.com/img/2017/07/kodak-black.jpg, artist=Kodak Black]
[rank=48, song=Lemon, lastweek=49, imagesrc=https://charts-static.billboard.com/img/2017/11/nerd-yfk.jpg, artist=N*E*R*D & Rihanna]
[rank=49, song=Ric Flair Drip, lastweek=53, imagesrc=https://charts-static.billboard.com/img/2017/11/offset-obv.jpg, artist=Offset & Metro Boomin]
[rank=50, song=Lights Down Low, lastweek=54, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=MAX]
[rank=51, song=Pills And Automobiles, lastweek=57, imagesrc=https://charts-static.billboard.com/img/2017/07/chris-brown.jpg, artist=Chris Brown]
[rank=52, song=Yours, lastweek=62, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=Russell Dickerson]
[rank=53, song=Greatest Love Story, lastweek=58, imagesrc=https://charts-static.billboard.com/img/2016/07/lanco-v28.jpg, artist=LANCO]
[rank=54, song=Good Old Days, lastweek=60, imagesrc=https://charts-static.billboard.com/img/2013/01/macklemore-hve.jpg, artist=Macklemore]
[rank=55, song=Look What You Made Me Do, lastweek=66, imagesrc=https://charts-static.billboard.com/img/2016/12/taylor-swift.jpg, artist=Taylor Swift]
[rank=56, song=I'll Name The Dogs, lastweek=63, imagesrc=https://charts-static.billboard.com/img/2017/02/blake-shelton.jpg, artist=Blake Shelton]
[rank=57, song=Round Here Buzz, lastweek=72, imagesrc=https://charts-static.billboard.com/img/2017/04/eric-church.jpg, artist=Eric Church]
[rank=58, song=...Ready For It?, lastweek=61, imagesrc=https://charts-static.billboard.com/img/2016/12/taylor-swift.jpg, artist=Taylor Swift]
[rank=59, song=Candy Paint, lastweek=50, imagesrc=https://charts-static.billboard.com/img/2017/01/post-malone.jpg, artist=Post Malone]
[rank=60, song=Rubbin Off The Paint, lastweek=59, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=YBN Nahmir]
[rank=61, song=La Modelo, lastweek=52, imagesrc=https://charts-static.billboard.com/img/2017/07/ozuna.jpg, artist=Ozuna x Cardi B]
[rank=62, song=I Could Use A Love Song, lastweek=81, imagesrc=https://charts-static.billboard.com/img/2017/03/maren-morris.jpg, artist=Maren Morris]
[rank=63, song=Losing Sleep, lastweek=76, imagesrc=https://charts-static.billboard.com/img/2017/05/chris-young.jpg, artist=Chris Young]
[rank=64, song=Echame La Culpa, lastweek=74, imagesrc=https://charts-static.billboard.com/img/1840/12/luis-fonsi-j22.jpg, artist=Luis Fonsi & Demi Lovato]
[rank=65, song=Codeine Dreaming, lastweek=70, imagesrc=https://charts-static.billboard.com/img/2017/07/kodak-black.jpg, artist=Kodak Black]
[rank=66, song=MIC Drop, lastweek=82, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=BTS]
[rank=67, song=You Broke Up With Me, lastweek=79, imagesrc=https://charts-static.billboard.com/img/2017/05/walker-hayes.jpg, artist=Walker Hayes]
[rank=68, song=Kooda, lastweek=67, imagesrc=https://charts-static.billboard.com/img/2017/12/6ix9ine-714.jpg, artist=6ix9ine]
[rank=69, song=Light It Up, lastweek=73, imagesrc=https://charts-static.billboard.com/img/1840/12/luke-bryan-3d2.jpg, artist=Luke Bryan]
[rank=70, song=Written In The Sand, lastweek=86, imagesrc=https://charts-static.billboard.com/img/2017/07/old-dominion.jpg, artist=Old Dominion]
[rank=71, song=Never Be The Same, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/07/camila-cabello.jpg, artist=Camila Cabello]
[rank=72, song=Tell Me You Love Me, lastweek=78, imagesrc=https://charts-static.billboard.com/img/2017/07/demi-lovato.jpg, artist=Demi Lovato]
[rank=73, song=No Smoke, lastweek=77, imagesrc=https://charts-static.billboard.com/img/2017/06/youngboy-never-broke-again.jpg, artist=YoungBoy Never Broke Again]
[rank=74, song=Ice Tray, lastweek=80, imagesrc=https://charts-static.billboard.com/img/2017/07/quavo.jpg, artist=Quavo & Lil Yachty]
[rank=75, song=Krippy Kush, lastweek=88, imagesrc=https://charts-static.billboard.com/img/2010/05/farruko-z29.jpg, artist=Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian]
[rank=76, song=Betrayed, lastweek=75, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=Lil Xan]
[rank=77, song=Pick It Up, lastweek=85, imagesrc=https://charts-static.billboard.com/img/2017/07/famous-dex.jpg, artist=Famous Dex]
[rank=78, song=Five More Minutes, lastweek=89, imagesrc=https://charts-static.billboard.com/img/2017/05/scotty-mccreery.jpg, artist=Scotty McCreery]
[rank=79, song=Legends, lastweek=97, imagesrc=https://charts-static.billboard.com/img/2017/06/kelsea-ballerini.jpg, artist=Kelsea Ballerini]
[rank=80, song=One Foot, lastweek=101, imagesrc=https://charts-static.billboard.com/img/1840/12/walk-the-moon-mpm.jpg, artist=WALK THE MOON]
[rank=81, song=Mayores, lastweek=91, imagesrc=https://charts-static.billboard.com/img/2017/08/becky-g.jpg, artist=Becky G]
[rank=82, song=Heaven, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/06/kane-brown.jpg, artist=Kane Brown]
[rank=83, song=This Is Me, lastweek=101, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=Keala Settle & The Greatest Showman Ensemble]
[rank=84, song=My Dawg, lastweek=84, imagesrc=https://charts-static.billboard.com/img/2017/11/lil-baby-r4n.jpg, artist=Lil Baby]
[rank=85, song=Rewrite The Stars, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/06/zac-efron.jpg, artist=Zac Efron & Zendaya]
[rank=86, song=Too Much To Ask, lastweek=98, imagesrc=https://charts-static.billboard.com/img/2017/05/niall-horan.jpg, artist=Niall Horan]
[rank=87, song=All On Me, lastweek=101, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=Devin Dawson]
[rank=88, song=Never Enough, lastweek=101, imagesrc=https://www.billboard.com/images/pref_images/q__________.jpg, artist=Loren Allred]
[rank=89, song=Stir Fry, lastweek=94, imagesrc=https://charts-static.billboard.com/img/2017/07/migos.jpg, artist=Migos]
[rank=90, song=Juice, lastweek=100, imagesrc=https://charts-static.billboard.com/img/2017/07/yo-gotti.jpg, artist=Yo Gotti]
[rank=91, song=Broken Halos, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/05/chris-stapleton.jpg, artist=Chris Stapleton]
[rank=92, song=Corazon, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/08/maluma.jpg, artist=Maluma X Nego do Borel]
[rank=93, song=Female, lastweek=101, imagesrc=https://charts-static.billboard.com/img/1840/12/keith-urban-9lg.jpg, artist=Keith Urban]
[rank=94, song=Dusk Till Dawn, lastweek=99, imagesrc=https://charts-static.billboard.com/img/2017/04/zayn.jpg, artist=Zayn]
[rank=95, song=The Greatest Show, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/06/hugh-jackman.jpg, artist=Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble]
[rank=96, song=When We, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/07/tank.jpg, artist=Tank]
[rank=97, song=Wanted You, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2017/08/nav.jpg, artist=NAV]
[rank=98, song=F**k Love, lastweek=96, imagesrc=https://charts-static.billboard.com/img/2017/01/xxxtentacion-b0q.jpg, artist=XXXTentacion]
[rank=99, song=Home, lastweek=95, imagesrc=https://charts-static.billboard.com/img/2017/07/machine-gun-kelly.jpg, artist=Machine Gun Kelly, X Ambassadors & Bebe Rexha]
[rank=100, song=Best Friend, lastweek=101, imagesrc=https://charts-static.billboard.com/img/2016/02/sofi-tukker-32u.jpg, artist=Sofi Tukker]
